txn_id,account_id,txn_date,ingestion_date,amount,currency,txn_type,status
txn_000971,acc_896,2025-03-12,2025-03-12,-266.45,['EUR'],FEE,COMPLETED
txn_001165,acc_126,2025-03-12,2025-03-12,495.2,['EUR'],DEPOSIT,PENDING
txn_003326,acc_799,2025-03-12,2025-03-12,76.28,['EUR'],PAYMENT,COMPLETED
txn_008866,acc_275,2025-03-12,2025-03-12,77.16,['EUR'],DEPOSIT,PENDING
txn_005475,acc_029,2025-03-12,2025-03-12,-49.39,['EUR'],TRANSFER,SETTLED
txn_009763,acc_824,2025-03-12,2025-03-12,-21.66,['EUR'],WITHDRAWAL,FAILED
txn_007721,acc_534,2025-03-12,2025-03-12,-654.14,['EUR'],WITHDRAWAL,COMPLETED
txn_002268,acc_481,2025-03-12,2025-03-12,-69.45,['EUR'],REFUND,SETTLED
txn_002902,acc_173,2025-03-12,2025-03-12,529.09,['EUR'],CARD,COMPLETED
txn_003279,acc_274,2025-03-12,2025-03-13,-748.92,['EUR'],FEE,COMPLETED
txn_003115,acc_332,2025-03-12,2025-03-13,-31.5,['EUR'],WITHDRAWAL,SETTLED
txn_002988,acc_019,2025-03-12,2025-03-13,44.03,['EUR'],TRANSFER,COMPLETED
txn_001277,acc_876,2025-03-12,2025-03-12,-765.84,['EUR'],REFUND,COMPLETED
txn_004705,acc_953,2025-03-12,2025-03-12,-821.05,['EUR'],REFUND,COMPLETED
txn_005473,acc_323,2025-03-12,2025-03-13,65.29,['EUR'],TRANSFER,COMPLETED
txn_001754,acc_286,2025-03-12,2025-03-13,-204.82,['EUR'],REFUND,PENDING
txn_000577,acc_680,2025-03-12,2025-03-12,395.79,['EUR'],DEPOSIT,OK
txn_003998,acc_691,2025-03-12,2025-03-13,-567.92,['EUR'],REFUND,FAILED
txn_009224,acc_010,2025-03-12,2025-03-15,-116.23,['EUR'],TRANSFER,PENDING
txn_002824,acc_500,2025-03-12,2025-03-12,-60.61,['EUR'],FEE,COMPLETED
txn_008474,acc_592,2025-03-12,2025-03-13,-5078.4,['EUR'],REFUND,SETTLED
txn_004928,acc_425,2025-03-12,2025-03-13,440.52,['EUR'],PAYMENT,COMPLETED
txn_008484,acc_661,2025-03-12,2025-03-12,-418.56,['EUR'],TRANSFER,SETTLED
txn_004880,acc_785,2025-03-12,2025-03-12,69.31,['EUR'],CARD,COMPLETED
txn_001701,acc_862,2025-03-12,2025-03-12,3074.82,['EUR'],PAYMENT,SETTLED
txn_004615,acc_130,2025-03-12,2025-03-13,-7948.9,['EUR'],WITHDRAWAL,SETTLED
txn_000222,acc_159,2025-03-12,2025-03-12,84.6,['EUR'],CARD,SETTLED
txn_003455,acc_429,2025-03-12,2025-03-12,5.1,['EUR'],PAYMENT,COMPLETED
txn_003766,acc_173,2025-03-12,2025-03-12,-10.46,['EUR'],REFUND,PENDING
txn_002192,acc_513,2025-03-12,2025-03-12,39.37,['EUR'],PAYMENT,SETTLED
txn_002925,acc_942,2025-03-12,2025-03-12,409.17,['EUR'],PAYMENT,SETTLED
txn_006420,acc_385,2025-03-13,2025-03-13,-564.28,['EUR'],WITHDRAWAL,OK
txn_004319,acc_092,2025-03-13,2025-03-15,4476.5,['EUR'],DEPOSIT,COMPLETED
txn_002549,acc_744,2025-03-13,2025-03-13,86.44,['EUR'],PAYMENT,COMPLETED
txn_008719,acc_824,2025-03-13,2025-03-13,6474.39,['EUR'],DEPOSIT,COMPLETED
txn_001077,acc_242,2025-03-13,2025-03-14,73.71,['EUR'],CARD,SETTLED
txn_000314,acc_489,2025-03-13,2025-03-13,-25.56,['EUR'],REFUND,COMPLETED
txn_003802,acc_767,2025-03-13,2025-03-13,-8745.17,['EUR'],WITHDRAWAL,SETTLED
txn_008732,acc_150,2025-03-13,2025-03-13,76.64,['EUR'],DEPOSIT,COMPLETED
txn_005590,acc_313,2025-03-13,2025-03-14,96.05,['EUR'],TRANSFER,COMPLETED
txn_009165,acc_906,2025-03-13,2025-03-13,-86.24,['EUR'],REFUND,OK
txn_007901,acc_136,2025-03-13,2025-03-13,252.35,['EUR'],DEPOSIT,SETTLED
txn_009368,acc_516,2025-03-13,2025-03-13,-77.38,['EUR'],REFUND,COMPLETED
txn_004003,acc_097,2025-03-13,2025-03-13,98.76,['EUR'],PAYMENT,COMPLETED
txn_003877,acc_538,2025-03-13,2025-03-13,5.56,['EUR'],CARD,CANCELLED
txn_005554,acc_776,2025-03-13,2025-03-13,-97.11,['EUR'],FEE,CANCELLED
txn_000475,acc_125,2025-03-13,2025-03-13,83.21,['EUR'],TRANSFER,COMPLETED
txn_006261,acc_892,2025-03-13,2025-03-14,-36.92,['EUR'],FEE,SETTLED
txn_002459,acc_823,2025-03-13,2025-03-13,728.9,['EUR'],CARD,SETTLED
txn_001663,acc_480,2025-03-13,2025-03-13,512.52,['EUR'],CARD,OK
txn_007461,acc_889,2025-03-13,2025-03-13,-3650.74,['EUR'],WITHDRAWAL,SETTLED
txn_005274,acc_112,2025-03-13,2025-03-15,-59.18,['EUR'],REFUND,COMPLETED
txn_000334,acc_516,2025-03-13,2025-03-13,3107.45,['EUR'],PAYMENT,SETTLED
txn_003196,acc_937,2025-03-13,2025-03-13,-22.49,['EUR'],REFUND,SETTLED
txn_001505,acc_767,2025-03-13,2025-03-13,94.93,['EUR'],DEPOSIT,COMPLETED
txn_003771,acc_671,2025-03-13,2025-03-13,96.13,['EUR'],PAYMENT,SETTLED
txn_001500,acc_302,2025-03-13,2025-03-15,-83.69,['EUR'],WITHDRAWAL,OK
txn_004609,acc_971,2025-03-13,2025-03-13,23.87,['EUR'],CARD,SETTLED
txn_005416,acc_529,2025-03-13,2025-03-14,-7.25,['EUR'],FEE,FAILED
txn_008466,acc_006,2025-03-13,2025-03-14,-2619.13,['EUR'],FEE,FAILED
txn_000890,acc_193,2025-03-13,2025-03-13,-84.49,['EUR'],REFUND,PENDING
txn_007296,acc_418,2025-03-13,2025-03-13,-365.44,['EUR'],TRANSFER,FAILED
txn_000650,acc_913,2025-03-13,2025-03-13,27.06,['EUR'],PAYMENT,COMPLETED
txn_002280,acc_186,2025-03-13,2025-03-13,76.25,['EUR'],CARD,COMPLETED
txn_006415,acc_843,2025-03-13,2025-03-13,-263.22,['EUR'],FEE,COMPLETED
txn_008862,acc_641,2025-03-13,2025-03-13,-32.09,['EUR'],REFUND,COMPLETED
txn_006876,acc_608,2025-03-13,2025-03-14,41.87,['EUR'],CARD,COMPLETED
txn_004610,acc_671,2025-03-13,2025-03-13,-577.77,['EUR'],REFUND,SETTLED
txn_000367,acc_810,2025-03-13,2025-03-13,-7517.47,['EUR'],WITHDRAWAL,SETTLED
txn_000493,acc_793,2025-03-14,2025-03-14,-53.1,['EUR'],REFUND,OK
txn_003768,acc_020,2025-03-14,2025-03-14,86.13,['EUR'],DEPOSIT,FAILED
txn_003495,acc_923,2025-03-14,2025-03-16,-559.9,['EUR'],REFUND,COMPLETED
txn_002070,acc_246,2025-03-14,2025-03-14,-5416.91,['EUR'],FEE,COMPLETED
txn_007097,acc_840,2025-03-14,2025-03-14,-2820.9,['EUR'],TRANSFER,SETTLED
txn_005587,acc_171,2025-03-14,2025-03-14,8.62,['EUR'],PAYMENT,SETTLED
txn_006734,acc_786,2025-03-14,2025-03-14,94.18,['EUR'],CARD,PENDING
txn_000421,acc_592,2025-03-14,2025-03-14,665.03,['EUR'],DEPOSIT,COMPLETED
txn_002534,acc_924,2025-03-14,2025-03-15,-649.01,['EUR'],REFUND,COMPLETED
txn_009813,acc_345,2025-03-14,2025-03-14,3348.19,['EUR'],PAYMENT,COMPLETED
txn_009027,acc_733,2025-03-14,2025-03-15,-76.12,['EUR'],FEE,OK
txn_009210,acc_245,2025-03-14,2025-03-15,385.89,['EUR'],TRANSFER,COMPLETED
txn_003871,acc_923,2025-03-14,2025-03-14,-22.05,['EUR'],WITHDRAWAL,COMPLETED
txn_000797,acc_712,2025-03-14,2025-03-14,-116.55,['EUR'],WITHDRAWAL,CANCELLED
txn_001257,acc_298,2025-03-14,2025-03-17,-63.5,['EUR'],FEE,COMPLETED
txn_005480,acc_424,2025-03-14,2025-03-14,-176.74,['EUR'],REFUND,FAILED
txn_003954,acc_097,2025-03-14,2025-03-14,77.9,['EUR'],DEPOSIT,COMPLETED
txn_003157,acc_305,2025-03-14,2025-03-14,53.36,['EUR'],PAYMENT,FAILED
txn_009185,acc_670,2025-03-14,2025-03-21,-864.46,['EUR'],FEE,COMPLETED
txn_002948,acc_955,2025-03-14,2025-03-16,-37.47,['EUR'],WITHDRAWAL,COMPLETED
txn_003413,acc_719,2025-03-14,2025-03-15,62.46,['EUR'],CARD,COMPLETED
txn_003023,acc_919,2025-03-14,2025-03-15,420.19,['EUR'],TRANSFER,COMPLETED
txn_005052,acc_623,2025-03-14,2025-03-14,1703.57,['EUR'],TRANSFER,COMPLETED
txn_004721,acc_971,2025-03-14,2025-03-16,-9008.13,['EUR'],WITHDRAWAL,COMPLETED
txn_001702,acc_037,2025-03-14,2025-03-17,7285.08,['EUR'],PAYMENT,PENDING
txn_003337,acc_092,2025-03-14,2025-03-14,-73.84,['EUR'],FEE,COMPLETED
txn_009044,acc_596,2025-03-14,2025-03-14,49.88,['EUR'],CARD,COMPLETED
txn_007606,acc_947,2025-03-14,2025-03-14,55.08,['EUR'],CARD,SETTLED
txn_003088,acc_733,2025-03-14,2025-03-14,8277.97,['EUR'],TRANSFER,COMPLETED
txn_003844,acc_008,2025-03-14,2025-03-14,-17.68,['EUR'],WITHDRAWAL,SETTLED
txn_000897,acc_748,2025-03-14,2025-03-14,-985.22,['EUR'],FEE,PENDING
txn_004427,acc_221,2025-03-15,2025-03-15,-936.17,['EUR'],REFUND,COMPLETED
txn_002008,acc_493,2025-03-15,2025-03-18,-788.13,['EUR'],FEE,OK
txn_004660,acc_595,2025-03-15,2025-03-15,8471.22,['EUR'],TRANSFER,SETTLED
txn_007126,acc_097,2025-03-15,2025-03-15,-541.7,['EUR'],REFUND,COMPLETED
txn_000435,acc_071,2025-03-15,2025-03-15,1.84,['EUR'],PAYMENT,COMPLETED
txn_008052,acc_712,2025-03-15,2025-03-15,503.78,['EUR'],DEPOSIT,COMPLETED
txn_001807,acc_169,2025-03-15,2025-03-15,1.02,['EUR'],CARD,FAILED
txn_003063,acc_116,2025-03-15,2025-03-15,-38.31,['EUR'],REFUND,SETTLED
txn_001478,acc_074,2025-03-15,2025-03-15,46.05,['EUR'],PAYMENT,OK
txn_005963,acc_537,2025-03-15,2025-03-16,-83.87,['EUR'],REFUND,COMPLETED
txn_002515,acc_637,2025-03-15,2025-03-18,-52.92,['EUR'],REFUND,COMPLETED
txn_004379,acc_759,2025-03-15,2025-03-15,102.33,['EUR'],DEPOSIT,SETTLED
txn_008483,acc_142,2025-03-15,2025-03-15,95.8,['EUR'],CARD,COMPLETED
txn_007493,acc_605,2025-03-15,2025-03-15,-99.67,['EUR'],WITHDRAWAL,SETTLED
txn_005656,acc_125,2025-03-15,2025-03-15,-78.14,['EUR'],REFUND,SETTLED
txn_007669,acc_654,2025-03-15,2025-03-15,25.43,['EUR'],CARD,COMPLETED
txn_004065,acc_940,2025-03-15,2025-03-15,922.94,['EUR'],PAYMENT,SETTLED
txn_009025,acc_635,2025-03-15,2025-03-15,86.88,['EUR'],PAYMENT,COMPLETED
txn_009913,acc_475,2025-03-15,2025-03-15,92.52,['EUR'],PAYMENT,FAILED
txn_000925,acc_554,2025-03-15,2025-03-15,296.55,['EUR'],PAYMENT,COMPLETED
txn_001982,acc_936,2025-03-15,2025-03-15,-54.41,['EUR'],FEE,SETTLED
txn_007614,acc_497,2025-03-15,2025-03-15,-1121.68,['EUR'],TRANSFER,SETTLED
txn_009128,acc_404,2025-03-15,2025-03-16,548.3,['EUR'],PAYMENT,COMPLETED
txn_006406,acc_351,2025-03-15,2025-03-15,-86.08,['EUR'],REFUND,OK
txn_001262,acc_904,2025-03-15,2025-03-15,-8154.08,['EUR'],TRANSFER,SETTLED
txn_007494,acc_335,2025-03-15,2025-03-15,-808.95,['EUR'],FEE,SETTLED
txn_003338,acc_398,2025-03-16,2025-03-16,48.55,['EUR'],CARD,COMPLETED
txn_004637,acc_261,2025-03-16,2025-03-16,342.49,['EUR'],CARD,COMPLETED
txn_001388,acc_215,2025-03-16,2025-03-16,75.09,['EUR'],PAYMENT,SETTLED
txn_004264,acc_032,2025-03-16,2025-03-18,63.51,['EUR'],DEPOSIT,SETTLED
txn_001249,acc_151,2025-03-16,2025-03-16,-60.73,['EUR'],REFUND,COMPLETED
txn_008217,acc_431,2025-03-16,2025-03-16,38.6,['EUR'],CARD,SETTLED
txn_002417,acc_212,2025-03-16,2025-03-16,19.61,['EUR'],PAYMENT,FAILED
txn_003837,acc_873,2025-03-16,2025-03-16,5034.29,['EUR'],PAYMENT,COMPLETED
txn_004732,acc_064,2025-03-16,2025-03-17,15.92,['EUR'],PAYMENT,SETTLED
txn_000377,acc_065,2025-03-16,2025-03-16,-28.32,['EUR'],REFUND,COMPLETED
txn_004989,acc_754,2025-03-16,2025-03-16,-520.97,['EUR'],TRANSFER,SETTLED
txn_002322,acc_763,2025-03-16,2025-03-16,342.65,['EUR'],CARD,SETTLED
txn_005939,acc_476,2025-03-16,2025-03-16,-11.9,['EUR'],WITHDRAWAL,SETTLED
txn_005392,acc_291,2025-03-16,2025-03-16,-823.89,['EUR'],TRANSFER,COMPLETED
txn_004488,acc_463,2025-03-16,2025-03-16,25.69,['EUR'],PAYMENT,SETTLED
txn_008677,acc_324,2025-03-16,2025-03-16,-483.47,['EUR'],REFUND,SETTLED
txn_005842,acc_657,2025-03-16,2025-03-17,913.19,['EUR'],DEPOSIT,PENDING
txn_001658,acc_652,2025-03-16,2025-03-16,15.03,['EUR'],PAYMENT,SETTLED
txn_004686,acc_526,2025-03-16,2025-03-16,-64.63,['EUR'],WITHDRAWAL,FAILED
txn_002538,acc_785,2025-03-16,2025-03-18,-53.32,['EUR'],WITHDRAWAL,COMPLETED
txn_005308,acc_669,2025-03-17,2025-03-18,2640.59,['EUR'],CARD,SETTLED
txn_002685,acc_607,2025-03-17,2025-03-17,-72.26,['EUR'],REFUND,SETTLED
txn_009829,acc_236,2025-03-17,2025-03-19,-639.61,['EUR'],WITHDRAWAL,COMPLETED
txn_001603,acc_772,2025-03-17,2025-03-17,85.17,['EUR'],DEPOSIT,SETTLED
txn_002953,acc_228,2025-03-17,2025-03-17,-5165.19,['EUR'],TRANSFER,COMPLETED
txn_006185,acc_561,2025-03-17,2025-03-18,-742.15,['EUR'],WITHDRAWAL,CANCELLED
txn_008782,acc_918,2025-03-17,2025-03-17,57.54,['EUR'],CARD,PENDING
txn_003187,acc_574,2025-03-17,2025-03-18,-932.15,['EUR'],WITHDRAWAL,COMPLETED
txn_009422,acc_273,2025-03-17,2025-03-17,15.5,['EUR'],PAYMENT,COMPLETED
txn_004271,acc_936,2025-03-17,2025-03-17,564.41,['EUR'],CARD,PENDING
txn_001825,acc_747,2025-03-17,2025-03-17,18.09,['EUR'],CARD,COMPLETED
txn_005743,acc_087,2025-03-17,2025-03-17,-47.25,['EUR'],REFUND,FAILED
txn_003920,acc_807,2025-03-17,2025-03-18,89.4,['EUR'],DEPOSIT,SETTLED
txn_003530,acc_861,2025-03-17,2025-03-17,772.29,['EUR'],CARD,OK
txn_002570,acc_881,2025-03-17,2025-03-17,428.58,['EUR'],CARD,COMPLETED
txn_004367,acc_864,2025-03-17,2025-03-18,-62.25,['EUR'],REFUND,COMPLETED
txn_006229,acc_415,2025-03-17,2025-03-17,-45.42,['EUR'],TRANSFER,COMPLETED
txn_001914,acc_599,2025-03-17,2025-03-24,-37.05,['EUR'],WITHDRAWAL,SETTLED
txn_008530,acc_333,2025-03-17,2025-03-17,947.38,['EUR'],PAYMENT,SETTLED
txn_003686,acc_908,2025-03-17,2025-03-17,-36.82,['EUR'],REFUND,SETTLED
txn_002535,acc_416,2025-03-17,2025-03-17,36.51,['EUR'],PAYMENT,COMPLETED
txn_000523,acc_581,2025-03-17,2025-03-17,76.08,['EUR'],CARD,CANCELLED
txn_004742,acc_916,2025-03-17,2025-03-17,72.24,['EUR'],PAYMENT,SETTLED
txn_001116,acc_127,2025-03-17,2025-03-17,-21.17,['EUR'],REFUND,COMPLETED
txn_006369,acc_873,2025-03-18,2025-03-18,-13.17,['EUR'],FEE,COMPLETED
txn_000714,acc_485,2025-03-18,2025-03-19,258.95,['EUR'],DEPOSIT,COMPLETED
txn_004645,acc_189,2025-03-18,2025-03-19,14.24,['EUR'],CARD,SETTLED
txn_000480,acc_036,2025-03-18,2025-03-18,655.28,['EUR'],PAYMENT,COMPLETED
txn_006756,acc_154,2025-03-18,2025-03-19,937.14,['EUR'],TRANSFER,SETTLED
txn_005637,acc_170,2025-03-18,2025-03-18,9618.76,['EUR'],DEPOSIT,SETTLED
txn_001492,acc_797,2025-03-18,2025-03-19,388.23,['EUR'],DEPOSIT,COMPLETED
txn_004622,acc_907,2025-03-18,2025-03-18,-824.54,['EUR'],FEE,COMPLETED
txn_002290,acc_757,2025-03-18,2025-03-18,-865.53,['EUR'],FEE,COMPLETED
txn_000338,acc_308,2025-03-18,2025-03-18,75.69,['EUR'],DEPOSIT,COMPLETED
txn_008095,acc_354,2025-03-18,2025-03-18,-96.0,['EUR'],TRANSFER,OK
txn_000831,acc_167,2025-03-18,2025-03-18,260.98,['EUR'],PAYMENT,COMPLETED
txn_006666,acc_842,2025-03-18,2025-03-19,-86.32,['EUR'],FEE,COMPLETED
txn_008863,acc_186,2025-03-18,2025-03-18,-2088.49,['EUR'],WITHDRAWAL,SETTLED
txn_009100,acc_220,2025-03-18,2025-03-18,353.11,['EUR'],CARD,COMPLETED
txn_007405,acc_631,2025-03-18,2025-03-18,42.16,['EUR'],CARD,SETTLED
txn_002465,acc_362,2025-03-18,2025-03-18,-67.55,['EUR'],FEE,CANCELLED
txn_000050,acc_559,2025-03-18,2025-03-18,-37.55,['EUR'],WITHDRAWAL,COMPLETED
txn_007675,acc_633,2025-03-18,2025-03-19,-484.75,['EUR'],WITHDRAWAL,COMPLETED
txn_002908,acc_225,2025-03-18,2025-03-19,217.53,['EUR'],DEPOSIT,COMPLETED
txn_009899,acc_570,2025-03-18,2025-03-18,84.11,['EUR'],CARD,SETTLED
txn_003596,acc_127,2025-03-18,2025-03-18,-50.01,['EUR'],REFUND,SETTLED
txn_005279,acc_432,2025-03-18,2025-03-18,14.75,['EUR'],CARD,SETTLED
txn_002981,acc_014,2025-03-18,2025-03-18,-164.56,['EUR'],FEE,COMPLETED
txn_004757,acc_357,2025-03-18,2025-03-18,608.81,['EUR'],TRANSFER,SETTLED
txn_005077,acc_883,2025-03-19,2025-03-19,-97.37,['EUR'],REFUND,OK
txn_006548,acc_494,2025-03-19,2025-03-20,-78.27,['EUR'],FEE,FAILED
txn_001780,acc_098,2025-03-19,2025-03-19,-813.36,['EUR'],TRANSFER,PENDING
txn_002004,acc_554,2025-03-19,2025-03-19,-6486.99,['EUR'],FEE,COMPLETED
txn_003978,acc_430,2025-03-19,2025-03-19,-50.89,['EUR'],TRANSFER,COMPLETED
txn_006404,acc_013,2025-03-19,2025-03-20,266.62,['EUR'],DEPOSIT,SETTLED
txn_001113,acc_570,2025-03-19,2025-03-19,-691.68,['EUR'],FEE,COMPLETED
txn_002329,acc_438,2025-03-19,2025-03-19,26.26,['EUR'],TRANSFER,OK
txn_001665,acc_361,2025-03-19,2025-03-20,606.83,['EUR'],DEPOSIT,SETTLED
txn_002123,acc_168,2025-03-19,2025-03-19,-53.7,['EUR'],WITHDRAWAL,COMPLETED
txn_007823,acc_168,2025-03-19,2025-03-26,-17.25,['EUR'],REFUND,OK
txn_009797,acc_711,2025-03-19,2025-03-19,54.19,['EUR'],DEPOSIT,COMPLETED
txn_005074,acc_706,2025-03-19,2025-03-19,140.62,['EUR'],TRANSFER,CANCELLED
txn_000906,acc_675,2025-03-19,2025-03-19,-80.98,['EUR'],REFUND,PENDING
txn_000393,acc_354,2025-03-19,2025-03-22,-5344.94,['EUR'],REFUND,COMPLETED
txn_003235,acc_798,2025-03-19,2025-03-19,-59.86,['EUR'],FEE,PENDING
txn_009494,acc_883,2025-03-19,2025-03-19,74.17,['EUR'],CARD,COMPLETED
txn_000140,acc_508,2025-03-19,2025-03-19,-2136.22,['EUR'],WITHDRAWAL,COMPLETED
txn_003625,acc_936,2025-03-19,2025-03-21,45.49,['EUR'],DEPOSIT,COMPLETED
txn_007589,acc_968,2025-03-19,2025-03-19,23.03,['EUR'],TRANSFER,COMPLETED
txn_003689,acc_906,2025-03-19,2025-03-19,-47.68,['EUR'],FEE,SETTLED
txn_009188,acc_348,2025-03-19,2025-03-19,-29.87,['EUR'],REFUND,SETTLED
txn_001857,acc_292,2025-03-19,2025-03-22,67.85,['EUR'],DEPOSIT,COMPLETED
txn_003735,acc_435,2025-03-19,2025-03-20,6709.73,['EUR'],PAYMENT,COMPLETED
txn_006745,acc_248,2025-03-19,2025-03-19,-61.58,['EUR'],REFUND,FAILED
txn_001979,acc_760,2025-03-19,2025-03-19,-701.8,['EUR'],REFUND,FAILED
txn_006818,acc_632,2025-03-19,2025-03-20,-38.73,['EUR'],WITHDRAWAL,SETTLED
txn_009603,acc_242,2025-03-19,2025-03-19,-65.57,['EUR'],REFUND,COMPLETED
txn_007696,acc_578,2025-03-20,2025-03-20,-6.21,['EUR'],TRANSFER,COMPLETED
txn_009986,acc_576,2025-03-20,2025-03-20,66.06,['EUR'],PAYMENT,SETTLED
txn_002728,acc_575,2025-03-20,2025-03-20,-39.21,['EUR'],TRANSFER,SETTLED
txn_000568,acc_211,2025-03-20,2025-03-20,-667.28,['EUR'],REFUND,COMPLETED
txn_009305,acc_930,2025-03-20,2025-03-20,973.02,['EUR'],CARD,SETTLED
txn_000510,acc_056,2025-03-20,2025-03-20,-43.33,['EUR'],REFUND,PENDING
txn_005210,acc_458,2025-03-20,2025-03-20,33.64,['EUR'],DEPOSIT,PENDING
txn_000908,acc_858,2025-03-20,2025-03-20,-99.36,['EUR'],FEE,COMPLETED
txn_003676,acc_042,2025-03-20,2025-03-20,56.79,['EUR'],DEPOSIT,SETTLED
txn_004536,acc_013,2025-03-20,2025-03-23,229.22,['EUR'],PAYMENT,COMPLETED
txn_004741,acc_559,2025-03-20,2025-03-20,40.49,['EUR'],CARD,PENDING
txn_002106,acc_466,2025-03-20,2025-03-20,-36.65,['EUR'],TRANSFER,SETTLED
txn_005217,acc_338,2025-03-20,2025-03-21,22.88,['EUR'],CARD,CANCELLED
txn_008310,acc_748,2025-03-20,2025-03-20,91.21,['EUR'],DEPOSIT,CANCELLED
txn_008380,acc_027,2025-03-20,2025-03-20,624.62,['EUR'],DEPOSIT,COMPLETED
txn_005724,acc_810,2025-03-20,2025-03-21,-42.79,['EUR'],REFUND,COMPLETED
txn_004856,acc_333,2025-03-20,2025-03-20,-1.81,['EUR'],WITHDRAWAL,CANCELLED
txn_002920,acc_087,2025-03-20,2025-03-20,-80.61,['EUR'],REFUND,COMPLETED
txn_002096,acc_350,2025-03-20,2025-03-22,-325.72,['EUR'],TRANSFER,COMPLETED
txn_006893,acc_331,2025-03-20,2025-03-20,226.86,['EUR'],TRANSFER,CANCELLED
txn_001145,acc_757,2025-03-20,2025-03-20,967.48,['EUR'],DEPOSIT,COMPLETED
txn_002189,acc_562,2025-03-21,2025-03-22,832.93,['EUR'],DEPOSIT,COMPLETED
txn_003351,acc_386,2025-03-21,2025-03-21,-675.54,['EUR'],FEE,SETTLED
txn_003328,acc_133,2025-03-21,2025-03-28,-709.16,['EUR'],FEE,SETTLED
txn_006240,acc_115,2025-03-21,2025-03-21,-96.08,['EUR'],WITHDRAWAL,COMPLETED
txn_002142,acc_597,2025-03-21,2025-03-21,884.21,['EUR'],DEPOSIT,SETTLED
txn_006198,acc_813,2025-03-21,2025-03-21,723.16,['EUR'],TRANSFER,SETTLED
txn_009750,acc_175,2025-03-21,2025-03-21,79.3,['EUR'],DEPOSIT,OK
txn_004522,acc_732,2025-03-21,2025-03-21,82.59,['EUR'],PAYMENT,SETTLED
txn_006621,acc_830,2025-03-21,2025-03-21,316.61,['EUR'],TRANSFER,COMPLETED
txn_007820,acc_079,2025-03-21,2025-03-21,-60.0,['EUR'],TRANSFER,SETTLED
txn_009420,acc_784,2025-03-21,2025-03-21,-93.15,['EUR'],TRANSFER,FAILED
txn_005219,acc_934,2025-03-21,2025-03-21,-237.74,['EUR'],TRANSFER,COMPLETED
txn_003925,acc_711,2025-03-21,2025-03-21,57.17,['EUR'],PAYMENT,COMPLETED
txn_000620,acc_041,2025-03-21,2025-03-21,32.94,['EUR'],CARD,PENDING
txn_007910,acc_833,2025-03-21,2025-03-21,-85.53,['EUR'],FEE,PENDING
txn_002904,acc_061,2025-03-21,2025-03-21,28.47,['EUR'],DEPOSIT,OK
txn_005786,acc_339,2025-03-21,2025-03-22,-17.88,['EUR'],REFUND,CANCELLED
txn_002040,acc_684,2025-03-21,2025-03-21,1237.23,['EUR'],TRANSFER,COMPLETED
txn_005736,acc_485,2025-03-21,2025-03-21,-97.36,['EUR'],FEE,COMPLETED
txn_007428,acc_631,2025-03-21,2025-03-22,-792.45,['EUR'],FEE,FAILED
txn_000470,acc_109,2025-03-21,2025-03-21,47.14,['EUR'],DEPOSIT,COMPLETED
txn_001977,acc_144,2025-03-21,2025-03-21,786.06,['EUR'],CARD,SETTLED
txn_006963,acc_124,2025-03-21,2025-03-21,-8308.11,['EUR'],TRANSFER,PENDING
txn_000704,acc_798,2025-03-21,2025-03-21,92.1,['EUR'],PAYMENT,OK
txn_000447,acc_550,2025-03-21,2025-03-21,-59.06,['EUR'],FEE,PENDING
txn_005107,acc_124,2025-03-21,2025-03-21,262.89,['EUR'],PAYMENT,SETTLED
txn_003818,acc_062,2025-03-21,2025-03-21,20.55,['EUR'],DEPOSIT,COMPLETED
txn_000142,acc_077,2025-03-21,2025-03-21,-96.95,['EUR'],REFUND,SETTLED
txn_009108,acc_555,2025-03-21,2025-03-21,-50.84,['EUR'],WITHDRAWAL,SETTLED
txn_007166,acc_679,2025-03-21,2025-03-21,-22.45,['EUR'],WITHDRAWAL,PENDING
txn_006942,acc_989,2025-03-21,2025-03-21,2654.53,['EUR'],DEPOSIT,SETTLED
txn_002881,acc_343,2025-03-22,2025-03-22,22.58,['EUR'],PAYMENT,COMPLETED
txn_009000,acc_1000,2025-03-22,2025-03-23,95.94,['EUR'],DEPOSIT,FAILED
txn_006801,acc_646,2025-03-22,2025-03-22,882.04,['EUR'],DEPOSIT,SETTLED
txn_003073,acc_155,2025-03-22,2025-03-25,-12.59,['EUR'],REFUND,CANCELLED
txn_004074,acc_681,2025-03-22,2025-03-22,5354.28,['EUR'],CARD,SETTLED
txn_001983,acc_103,2025-03-22,2025-03-22,89.82,['EUR'],CARD,COMPLETED
txn_004299,acc_439,2025-03-22,2025-03-22,-76.3,['EUR'],FEE,SETTLED
txn_001937,acc_625,2025-03-22,2025-03-22,-393.11,['EUR'],WITHDRAWAL,OK
txn_000587,acc_518,2025-03-22,2025-03-23,-866.68,['EUR'],FEE,COMPLETED
txn_005979,acc_006,2025-03-22,2025-03-22,261.91,['EUR'],PAYMENT,CANCELLED
txn_000261,acc_729,2025-03-22,2025-03-22,-730.2,['EUR'],TRANSFER,SETTLED
txn_007508,acc_257,2025-03-22,2025-03-24,134.01,['EUR'],DEPOSIT,SETTLED
txn_000305,acc_417,2025-03-22,2025-03-22,892.58,['EUR'],DEPOSIT,COMPLETED
txn_000194,acc_773,2025-03-22,2025-03-22,-706.57,['EUR'],REFUND,COMPLETED
txn_003398,acc_357,2025-03-22,2025-03-22,3225.4,['EUR'],TRANSFER,OK
